order_id,order_date,product_id,customer_id,quantity_sold,payment_mode,region,sales_amount,profit
41674,12-06-2025,P0505,C4341,5,Cash,East,2445,526.51
41675,09-08-2025,P0411,C3665,2,Card,North,1446,158.22
41676,26-11-2025,P0493,C5825,6,UPI,West,14892,-248.08
41677,23-12-2025,P1058,C6590,1,UPI,Central,2479,12.96
41678,15-02-2025,P0945,C8846,9,Card,South,4698,411.12
41679,21-12-2025,P0551,C2087,6,Card,West,6234,-272.87
41680,04-10-2025,P1097,C6389,9,UPI,East,2367,-8.66
41681,12-06-2025,P0924,C7247,8,Cash,West,1256,95.29
41682,30-06-2025,P0594,C7051,5,UPI,South,12345,1195.29
41683,09-03-2025,P0283,C8576,2,Cash,South,3474,532.17
41684,16-11-2025,P0725,C5925,4,upi,East,8308,1933.06
41685,20-12-2025,P1064,C7841,7,Card,South,2191,87.97
41686,08-12-2025,P0274,C4247,8,Cash,East,1472,82.97
41687,06-10-2025,P0585,C6092,4,Net Banking,North,2780,146.36
41688,22-09-2025,P0831,C4984,10,Net Banking,North,8140,1097.4
41689,30-12-2025,P0845,C4303,2,Cash,North,1606,268.7
41690,04-10-2025,P0200,C8594,6,UPI,West,12240,1627.71
41691,27-11-2025,P0567,C1691,4,upi,East,388,75.12
41692,22-03-2025,P0821,C4916,4,upi,East,4464,714.07
41693,11-03-2025,P0145,C4996,4,Net Banking,South,1640,21.15
41694,15-06-2025,P1061,C8517,5,UPI,North,7005,-205.27
41695,26-12-2025,P0999,C2512,2,UPI,Central,2340,-46.29
41696,01-02-2025,P0573,C3822,8,Cash,West,15040,3099.16
41697,19-09-2025,P0175,C3421,5,UPI,North,3080,29.85
41698,30-07-2025,P1084,C3376,5,Net Banking,East,3065,398.22
41699,30-03-2025,P0775,C3275,5,Card,Central,1970,236.16
41700,29-10-2025,P0498,C8308,3,Card,East,3900,369.22
41701,11-03-2025,P0929,C5515,4,Net Banking,West,7380,1705.5
41702,30-08-2025,P0098,C3100,3,upi,East,801,144.87
41703,10-06-2025,P0812,C9022,9,UPI,South,11124,806.73
41704,30-04-2025,P0220,C9228,1,UPI,North,1960,28.72
41705,23-12-2025,P0062,C2598,2,upi,Central,1886,61.46
41706,20-10-2025,P0468,C3009,42,Cash,West,94458,22744.71
41707,18-10-2025,P0820,C4858,7,Cash,Central,11256,1736.2
41708,29-09-2025,P0845,C9278,8,Cash,North,6424,250.22
41709,03-11-2025,P0041,C9504,9,Cash,East,5706,-6.41
41710,01-07-2025,P0613,C3393,3,upi,East,6600,1216.17
41711,18-08-2025,P0370,C5086,4,UPI,Central,6332,1463.69
41712,30-06-2025,P1063,C4652,8,UPI,South,12648,1831.1
41713,27-03-2025,P0566,C3099,2,Net Banking,East,2548,-38.74
41714,30-12-2025,P0215,C5998,6,Card,East,3018,215.45
41715,03-08-2025,P0660,C8453,8,UPI,North,6192,912.14
41716,17-11-2025,P0093,C7087,5,upi,Central,11785,2193.37
41717,30-11-2025,P0438,C3707,1,upi,North,1156,97.23
41718,20-02-2025,P0005,C7057,9,UPI,South,8712,2143.86
41719,12-11-2025,P0587,C5819,5,Net Banking,Central,2565,-16.24
41720,13-09-2025,P0611,C1623,7,upi,West,14280,452.4
41721,08-12-2025,P0002,C1703,10,upi,East,3520,672.01
41722,16-01-2025,P0179,C2949,7,UPI,West,6363,75.94
41723,02-07-2025,P0155,C8196,4,upi,South,3932,101.54
41724,04-04-2025,P0230,C2559,1,Card,North,1480,320.73
41725,24-07-2025,P0526,C6534,10,Card,East,9320,1352.15
41726,07-09-2025,P1152,C2473,9,UPI,East,16992,1296.52
41727,08-04-2025,P1125,C6507,9,UPI,Central,9639,1820.32
41728,26-06-2025,P0154,C5038,7,Card,Central,7168,133.05
41729,18-10-2025,P0920,C8617,7,upi,East,8218,2025.3
41730,23-01-2025,P0913,C9509,10,Net Banking,South,23400,5005.33
41731,16-02-2025,P0891,C3493,6,Card,West,1884,-70.53
41732,20-09-2025,P0666,C5801,9,Card,North,20025,-27.76
41733,17-01-2025,P0806,C5753,6,upi,North,4500,1105.89
41734,25-01-2025,P0540,C8829,10,upi,West,6750,1036.56
41735,11-02-2025,P0945,C9101,10,upi,Central,5220,532.53
41736,14-02-2025,P0259,C4938,3,Cash,North,3456,99.92
41737,01-04-2025,P0795,C7366,2,Cash,East,4766,-102.75
41738,21-05-2025,P0392,C4382,6,Cash,West,12774,3063.86
41739,13-05-2025,P0174,C6656,7,Cash,West,16898,-429.92
41740,15-05-2025,P0283,C5161,8,Cash,Central,13896,335.85
41741,14-07-2025,P0602,C8283,2,UPI,West,2720,511.71
41742,07-09-2025,P0871,C3555,9,upi,East,17973,1116.1
41743,26-08-2025,P0118,C1409,9,Net Banking,South,8892,330.32
41744,09-08-2025,P1035,C7065,6,Cash,Central,9456,-303.4
41745,03-03-2025,P0569,C1629,5,Cash,South,2780,-88.35
41746,06-04-2025,P0626,C2090,9,Card,Central,14193,1417.69
41747,31-07-2025,P0578,C5960,8,Cash,South,18328,227.85
41748,24-07-2025,P0836,C7879,3,UPI,South,4251,356.75
41749,20-03-2025,P0471,C3769,8,Net Banking,East,944,-40.1
41750,13-07-2025,P1011,C5882,7,Net Banking,South,14266,-526.04
41751,06-11-2025,P0867,C1258,3,upi,West,294,62.55
41752,24-03-2025,P0298,C9834,4,Cash,North,4888,572.46
41753,28-04-2025,P0889,C4176,4,UPI,South,1036,181.33
41754,26-03-2025,P1067,C3112,6,Card,South,6474,1109.13
41755,03-09-2025,P1071,C4242,3,Net Banking,East,5265,505.7
41756,23-02-2025,P0800,C1958,8,UPI,North,8360,-151.41
41757,15-08-2025,P0068,C3859,6,upi,South,4242,796.15
41758,01-03-2025,P1035,C5838,6,Cash,Central,9456,921.18
41759,14-08-2025,P0001,C4144,10,Cash,South,17200,3310.25
41760,31-08-2025,P0315,C4817,2,Net Banking,West,3202,22.17
41761,24-11-2025,P0733,C9274,5,Cash,South,5030,847.04
41762,19-02-2025,P0051,C9718,7,Net Banking,West,10150,208.3
41763,28-02-2025,P0328,C7836,5,Net Banking,Central,12070,-81.68
41764,31-05-2025,P0754,C7285,8,Cash,Central,10656,971.03
41765,25-02-2025,P1131,C6798,3,UPI,East,1317,274.45
41766,07-12-2025,P0177,C9923,6,UPI,East,6492,254.37
41767,29-01-2025,P0474,C7187,4,UPI,North,1668,270.01
41768,02-03-2025,P0711,C4552,3,upi,East,6645,128.45
41769,19-11-2025,P0241,C3566,1,upi,West,758,69.07
41770,21-05-2025,P0301,C4883,1,UPI,North,1505,213.7
41771,02-11-2025,P0354,C8034,8,UPI,Central,13768,2139.94
41772,29-10-2025,P0526,C6302,4,upi,South,3728,24.07
41773,07-11-2025,P1060,C2068,7,UPI,Central,770,70.63
41774,28-01-2025,P0012,C7911,1,Cash,East,552,87.19
41775,02-10-2025,P0920,C5225,7,UPI,West,8218,-267.05
41776,17-08-2025,P0787,C3837,9,UPI,Central,9765,2353.39
41777,11-03-2025,P0888,C5288,10,upi,West,8240,2023.75
41778,29-12-2025,P0015,C2142,7,Cash,Central,10248,111.55
41779,18-09-2025,P0276,C6353,3,UPI,East,4791,-69.57
41780,27-03-2025,P0908,C5056,1,Cash,South,2149,42.44
41781,14-06-2025,P0977,C1984,5,Cash,South,2130,-16.56
41782,13-01-2025,P0236,C2289,5,Cash,South,3865,-160.4
41783,04-10-2025,P1121,C5599,6,UPI,South,2622,580.61
41784,06-10-2025,P0011,C4810,3,Cash,West,7482,1673.99
41785,09-06-2025,P1026,C9544,3,Net Banking,South,729,154.04
41786,21-08-2025,P1200,C2305,3,upi,West,7113,761.69
41787,27-02-2025,P0237,C4380,7,upi,East,15890,3928.64
41788,07-06-2025,P0668,C3943,2,Cash,East,3028,-150.09
41789,27-03-2025,P0738,C4677,6,Cash,West,2568,582.54
41790,17-10-2025,P1059,C7045,10,Net Banking,Central,5170,915.1
41791,03-07-2025,P1174,C1963,3,Net Banking,Central,2634,60.48
41792,18-08-2025,P1035,C4924,5,UPI,South,7880,61.86
41793,12-07-2025,P0940,C3061,9,upi,North,8037,-261.09
41794,08-01-2025,P0643,C4559,2,Cash,East,612,130.4
41795,25-12-2025,P0644,C1344,8,Cash,Central,1056,178.26
41796,05-10-2025,P0546,C6600,9,upi,West,5652,542.15
41797,04-12-2025,P1008,C9968,5,upi,Central,8555,1802.93
41798,26-07-2025,P0944,C4812,8,upi,West,15720,2796.76
41799,13-12-2025,P1148,C6181,4,Card,Central,144,6.74
41800,26-10-2025,P0338,C2673,4,Cash,South,6804,48.03
41801,03-08-2025,P1117,C1061,6,Net Banking,South,2832,352.59
41802,01-03-2025,P0840,C5184,5,upi,West,945,202.09
41803,07-02-2025,P0435,C5859,9,Net Banking,West,3213,-75.04
41804,20-06-2025,P0155,C6686,1,Net Banking,South,983,199.13
41805,21-09-2025,P0494,C8853,1,Net Banking,Central,1615,-16.86
41806,17-06-2025,P0404,C4359,3,Cash,Central,594,81.86
41807,04-02-2025,P1091,C6974,7,Net Banking,West,14028,1181.77
41808,01-03-2025,P0610,C5724,9,Cash,Central,468,57.59
41809,21-01-2025,P1102,C1607,2,Net Banking,North,182,1.36
41810,01-06-2025,P0179,C4845,7,UPI,West,6363,383.26
41811,28-01-2025,P0962,C6698,3,Cash,East,2892,69.54
41812,03-11-2025,P0395,C7401,8,UPI,West,6104,416.45
41813,05-03-2025,P1109,C7223,2,UPI,East,4198,873.54
41814,27-12-2025,P0887,C4868,10,Net Banking,East,11720,148.81
41815,14-03-2025,P0231,C5296,9,Net Banking,East,22392,-65.17
41816,10-07-2025,P1004,C6634,2,UPI,East,128,1.61
41817,16-12-2025,P0404,C7525,3,Card,East,594,115.91
41818,15-02-2025,P0303,C2926,1,UPI,East,186,-5.1
41819,11-02-2025,P0298,C1290,3,upi,East,3666,575.35
41820,17-06-2025,P0882,C3880,8,Card,North,16064,1597.92
41821,15-06-2025,P0095,C9019,9,Card,East,12690,635.65
41822,30-03-2025,P0736,C4418,7,Card,North,1456,-3.67
41823,14-05-2025,P0303,C1935,3,UPI,East,558,81.67
41824,21-05-2025,P0691,C8553,10,UPI,Central,16110,3194.31
41825,26-09-2025,P0292,C5725,8,Card,North,1520,167.39
41826,19-05-2025,P0132,C8802,10,UPI,East,12970,1277.26
41827,16-05-2025,P1087,C7893,2,Cash,East,876,143.82
41828,27-06-2025,P0736,C6274,3,UPI,South,624,118.97
41829,02-04-2025,P0802,C4512,3,UPI,Central,642,90.35
41830,24-12-2025,P0467,C8847,2,Cash,East,2052,68.37
41831,26-07-2025,P1150,C7498,4,UPI,East,3796,693.15
41832,01-12-2025,P0645,C3327,9,upi,South,12429,-531.11
41833,25-03-2025,P1137,C1442,7,Cash,Central,7518,1143.76
41834,16-12-2025,P0599,C3940,5,Cash,Central,2345,-40.46
41835,22-02-2025,P0465,C3271,4,upi,Central,3480,-27.58
41836,21-05-2025,P0369,C5787,8,upi,North,7808,512.3
41837,28-03-2025,P0464,C3271,8,UPI,North,12024,438.09
41838,22-09-2025,P0864,C9804,10,Card,West,2800,476.83
41839,05-12-2025,P0459,C7083,4,Card,East,736,36.86
41840,29-07-2025,P0517,C5403,3,Cash,Central,1377,241.88
41841,10-11-2025,P0299,C2881,9,UPI,West,10863,2194.32
41842,19-11-2025,P1188,C5395,4,Net Banking,East,5528,697.5
41843,10-09-2025,P0280,C3903,5,Net Banking,South,4535,226.23
41844,07-02-2025,P0525,C3742,1,Card,East,1788,103.2
41845,13-08-2025,P0381,C3828,9,Net Banking,East,5310,1040.51
41846,25-12-2025,P0648,C7412,8,Card,East,18336,-402.7
41847,20-05-2025,P0312,C6287,4,Card,Central,8372,1831.98
41848,15-02-2025,P0650,C3117,8,Cash,East,10912,1702.04
41849,09-05-2025,P1121,C6874,8,Cash,Central,3496,413.69
41850,03-03-2025,P0301,C2931,4,Net Banking,East,6020,957.07
41851,20-06-2025,P0420,C8558,7,Net Banking,Central,16653,1383.87
41852,30-09-2025,P0752,C1364,7,Card,South,11417,-303.67
41853,08-06-2025,P0561,C4553,4,upi,East,4700,-177.42
41854,08-05-2025,P1130,C9612,3,upi,East,228,46.15
41855,22-03-2025,P0214,C8912,9,upi,South,4140,805.43
41856,15-10-2025,P0844,C5986,3,Card,East,420,10.39
41857,15-03-2025,P0619,C4279,1,Cash,West,467,61.08
41858,13-01-2025,P0399,C8981,3,Net Banking,Central,3489,508.86
41859,18-11-2025,P0371,C4769,7,Net Banking,West,14504,1206.8
41860,21-02-2025,P1010,C3699,4,UPI,Central,1624,256.44
41861,13-09-2025,P0253,C3754,1,Net Banking,North,542,109.19
41862,04-04-2025,P0641,C2016,9,Net Banking,East,22131,1053.85
41863,20-12-2025,P0713,C6016,6,UPI,Central,13386,1135.08
41864,10-08-2025,P0723,C1427,2,Cash,East,3368,-29.11
41865,04-01-2025,P0691,C6235,4,Cash,Central,6444,1597.59
41866,24-01-2025,P0968,C7608,4,Card,North,9224,2270.38
41867,06-01-2025,P1014,C9679,2,Net Banking,East,4546,239.27
41868,09-11-2025,P1002,C8216,4,Cash,North,6440,-275.72
41869,24-03-2025,P0656,C6124,6,Net Banking,West,14766,3476.23
41870,11-10-2025,P0343,C4608,3,Net Banking,East,423,85.6
41871,26-02-2025,P0283,C8496,7,Cash,Central,12159,556.24
41872,24-10-2025,P0778,C4829,9,Cash,East,20781,-58.06
41873,04-11-2025,P0950,C2862,7,UPI,South,6090,952.33
41874,24-01-2025,P0372,C2226,10,upi,East,22380,4787.44
41875,15-07-2025,P0932,C5337,7,Cash,North,9814,-3.24
41876,10-11-2025,P0271,C5340,7,upi,Central,9541,1500.73
41877,10-08-2025,P1079,C1960,2,upi,North,3134,598.08
41878,30-09-2025,P1136,C2020,7,Card,East,6832,1679.64
41879,27-08-2025,P0066,C4280,9,Net Banking,East,15471,-503.42
41880,26-04-2025,P0246,C2081,8,Cash,West,18840,4295.97
41881,03-07-2025,P0143,C7768,10,Card,North,16930,924.62
41882,04-08-2025,P0185,C4738,4,upi,South,2176,-79.68
41883,09-10-2025,P0898,C7144,5,Net Banking,North,3585,60.46
41884,24-04-2025,P0080,C9651,10,UPI,East,13780,1942.77
41885,25-02-2025,P0367,C2659,9,upi,South,6111,1430.39
41886,26-11-2025,P1176,C8178,2,UPI,East,1096,151.77
41887,11-07-2025,P0193,C6447,6,Net Banking,Central,13944,1601
41888,10-06-2025,P0288,C9426,1,Card,South,279,40.6
41889,19-07-2025,P0019,C8403,7,Card,Central,6489,1575.73
41890,12-11-2025,P1144,C3463,9,Card,West,18387,1572.82
41891,15-01-2025,P0671,C1100,4,UPI,West,3572,728.48
41892,15-12-2025,P0534,C6684,7,Cash,South,13650,-25.01
41893,24-08-2025,P0274,C6344,6,Card,Central,1104,228.72
41894,28-03-2025,P0862,C1542,1,Card,North,2388,547.16
41895,20-12-2025,P0380,C1070,40,Card,Central,80960,15713.41
41896,21-09-2025,P0042,C5941,3,Cash,South,5463,346.22
41897,08-09-2025,P0421,C4248,2,Cash,East,3578,825.47
41898,23-12-2025,P0269,C3646,5,upi,North,1465,110.86
41899,03-08-2025,P0080,C6388,2,Cash,East,2756,269.18
41900,30-04-2025,P0487,C7609,1,Cash,North,1992,463.15
41901,12-07-2025,P0519,C8508,10,Card,West,17930,4058.12
41902,22-10-2025,P0412,C2691,9,Card,North,8532,1870.82
41903,04-01-2025,P0874,C1382,9,Cash,Central,10350,609.9
41904,01-10-2025,P0027,C4049,6,Cash,West,8034,-49.65
41905,30-04-2025,P0517,C8597,5,Cash,West,2295,420.89
41906,12-07-2025,P0100,C8852,3,Cash,West,2661,32.65
41907,03-03-2025,P0686,C8650,4,Net Banking,North,5020,1145.67
41908,23-07-2025,P0508,C5767,2,UPI,East,1962,363.43
41909,14-02-2025,P0969,C7320,10,upi,Central,22420,3133.17
41910,28-07-2025,P0426,C7890,10,Card,North,5360,1052.83
41911,30-04-2025,P0071,C1554,10,upi,East,22230,371.12
41912,02-11-2025,P0798,C7688,3,Net Banking,South,5100,96.6
41913,11-04-2025,P0398,C5996,10,Net Banking,Central,20670,3530.97
41914,12-08-2025,P0931,C4986,10,UPI,East,8460,873.76
41915,06-11-2025,P0026,C6803,7,Card,East,12320,46.93
41916,02-06-2025,P0446,C4498,4,Cash,North,9208,-77.72
41917,02-11-2025,P1025,C3455,8,UPI,West,15512,1695.97
41918,02-12-2025,P0845,C6975,9,UPI,West,7227,554.02
41919,14-09-2025,P0891,C2003,4,Net Banking,Central,1256,275.77
41920,26-06-2025,P0460,C9895,3,upi,Central,5508,245.18
41921,19-11-2025,P0171,C2676,6,upi,West,5472,247.61
41922,17-11-2025,P0067,C3728,4,Card,East,6544,212.91
41923,08-05-2025,P0791,C6181,1,Cash,South,1962,395.45
41924,12-05-2025,P0788,C2104,5,Cash,North,9700,1646.53
41925,07-01-2025,P0309,C4730,8,Cash,East,14728,1619.66
41926,29-12-2025,P0429,C7434,10,Card,South,12850,1330.41
41927,12-05-2025,P0374,C2511,8,UPI,North,19752,2587.09
41928,30-11-2025,P0597,C2750,5,Card,Central,8430,940.22
41929,04-07-2025,P1083,C8080,1,Card,Central,246,53.19
41930,29-09-2025,P1049,C8969,10,upi,North,22130,3355.37
41931,08-03-2025,P0963,C1899,9,upi,East,10998,1716.66
41932,12-09-2025,P0180,C7007,4,UPI,South,1696,125.93
41933,15-09-2025,P0785,C4760,3,Card,North,2064,-41.73
41934,31-12-2025,P1193,C1900,10,UPI,West,17100,2016.8
41935,26-12-2025,P0281,C9441,3,upi,North,3378,-125.8
41936,08-09-2025,P0835,C4057,4,Net Banking,Central,7856,-263.82
41937,20-12-2025,P0641,C6137,2,Net Banking,East,4918,-125.81
41938,08-03-2025,P0983,C6650,2,upi,East,2560,615.21
41939,15-11-2025,P0222,C3584,7,upi,North,12222,1091.68
41940,28-10-2025,P0661,C5175,1,Card,West,121,8.95
41941,01-04-2025,P0339,C9546,7,Net Banking,North,11690,676.53
41942,21-03-2025,P0217,C9451,6,Card,North,2688,-51.39
41943,07-12-2025,P0623,C3259,5,UPI,North,5745,1409.25
41944,07-09-2025,P0357,C9473,4,Card,North,5256,455.36
41945,29-04-2025,P1147,C3009,8,Net Banking,North,1208,197.13
41946,12-12-2025,P0501,C5840,1,Net Banking,Central,1817,441.07
41947,19-06-2025,P0077,C2953,5,Net Banking,Central,695,155.36
41948,26-10-2025,P0775,C2908,4,Net Banking,North,1576,350.81
41949,27-08-2025,P0179,C8990,9,Net Banking,Central,8181,1799.03
41950,21-10-2025,P1098,C9035,8,Net Banking,East,4184,351.9
41951,23-02-2025,P0153,C8348,6,Net Banking,North,6150,955.82
41952,19-09-2025,P0816,C1989,8,Net Banking,West,10576,1924.57
41953,21-01-2025,P0761,C7585,2,upi,Central,3522,233.03
41954,03-06-2025,P0823,C8705,1,Net Banking,West,1622,368.88
41955,02-11-2025,P1080,C5026,7,Net Banking,Central,10003,1754.8
41956,08-07-2025,P0175,C4375,8,Cash,South,4928,919.99
41957,03-02-2025,P0505,C8053,6,Net Banking,West,2934,-124.68
41958,04-05-2025,P0501,C6982,1,Cash,West,1817,359.71
41959,31-08-2025,P0243,C6062,4,Net Banking,East,8416,1161.95
41960,14-09-2025,P0195,C3369,7,Net Banking,East,10906,181.04
41961,18-02-2025,P0247,C7688,4,Card,North,8012,100.72
41962,22-06-2025,P0677,C9685,4,Cash,West,7900,1703.85
41963,19-06-2025,P0388,C6285,4,Card,Central,2100,202.43
41964,21-12-2025,P0130,C8300,5,Net Banking,East,3350,-142.66
41965,05-10-2025,P0371,C7998,9,Net Banking,South,18648,3327.87
41966,27-02-2025,P0534,C5049,3,Card,East,5850,1251.31
41967,12-11-2025,P0209,C5602,2,Card,South,88,2.85
41968,17-10-2025,P1134,C7180,6,Cash,West,14604,1980.5
41969,23-07-2025,P0997,C3960,8,Cash,West,1576,291.28
41970,28-07-2025,P0943,C1941,8,Cash,West,13008,1384.48
41971,15-03-2025,P0574,C7409,8,Cash,West,14328,2575.2
41972,22-07-2025,P0594,C6801,8,Net Banking,Central,19752,3887.99
41973,02-07-2025,P0512,C1235,7,Card,West,16296,452.21
41974,02-12-2025,P0184,C9288,9,upi,West,18639,868.69
41975,30-10-2025,P0927,C1513,10,upi,South,10560,-203.58
41976,01-01-2025,P0419,C2311,9,upi,North,6237,541.84
41977,03-03-2025,P0558,C6884,3,UPI,West,6297,-193.76
41978,23-06-2025,P1152,C1547,4,upi,West,7552,1685.29
41979,20-04-2025,P0116,C4165,8,upi,West,10752,-413.3
41980,12-11-2025,P0121,C1338,3,Cash,East,5712,-25.62
41981,08-10-2025,P0203,C2373,1,upi,North,283,41.53
41982,28-12-2025,P0951,C3935,1,Cash,Central,1259,129.34
41983,19-03-2025,P1120,C3895,2,UPI,East,1844,257.62
41984,18-01-2025,P1146,C3147,3,upi,South,5151,1027.69
41985,15-12-2025,P0815,C6501,3,upi,East,1329,76.37
41986,12-12-2025,P0805,C5260,8,Card,West,15760,2844.78
41987,18-03-2025,P0930,C8845,3,Card,West,4608,-172.68
41988,08-09-2025,P0874,C7696,7,Cash,West,8050,-118.44
41989,17-04-2025,P0548,C3450,1,Net Banking,East,1491,-36.01
41990,18-05-2025,P0424,C3794,8,upi,South,6344,1434.46
41991,09-11-2025,P1076,C3990,7,UPI,West,15820,3327.43
41992,30-09-2025,P0384,C2503,7,upi,North,13160,-327.19
41993,12-09-2025,P1039,C7730,1,Card,East,1208,159.53
41994,29-08-2025,P0837,C9867,4,UPI,Central,1024,-41.16
41995,21-08-2025,P0034,C5728,4,Cash,South,9432,-190.8
41996,01-04-2025,P0801,C8632,2,Card,West,238,-6.7
41997,19-11-2025,P0565,C3981,8,Card,West,3792,311.63
41998,27-04-2025,P0241,C7498,10,Card,South,7580,383.39
41999,21-09-2025,P0026,C5508,9,Net Banking,East,15840,3213.78
42000,15-01-2025,P0326,C7217,1,Cash,North,1923,130.85
42001,28-06-2025,P1175,C8032,10,Cash,West,21440,2341.98
42002,20-10-2025,P0446,C1255,3,UPI,Central,6906,-71.09
42003,27-04-2025,P0255,C3892,6,UPI,Central,7146,1638.28
42004,14-08-2025,P0624,C6161,5,upi,South,9605,806.08
42005,05-07-2025,P0521,C2563,8,upi,West,13040,1530.38
42006,09-08-2025,P0541,C9036,5,upi,Central,6315,1072.84
42007,13-11-2025,P0690,C2188,9,upi,East,9909,1123.21
42008,09-10-2025,P0654,C8127,9,UPI,Central,2502,9.13
42009,04-07-2025,P0213,C7313,6,UPI,Central,10440,-269.04
42010,28-07-2025,P0239,C4109,6,Net Banking,Central,11790,1363.06
42011,17-04-2025,P0982,C2742,10,Net Banking,East,3920,576.52
42012,18-07-2025,P0032,C7724,9,upi,North,8253,1933.73
42013,08-04-2025,P0629,C7446,3,Card,South,336,82.18
42014,12-05-2025,P0680,C7873,7,Card,South,13181,1412.05
42015,14-02-2025,P1164,C9369,9,Card,North,5670,100.78
42016,19-07-2025,P0302,C8741,6,UPI,North,9642,852.35
42017,16-10-2025,P0948,C1750,3,UPI,West,4479,710.58
42018,07-11-2025,P0644,C5056,3,upi,West,396,75.07
42019,16-06-2025,P0658,C5785,63,Cash,South,14301,2005.13
42020,08-05-2025,P1099,C7483,7,Cash,South,5789,981.02
42021,22-11-2025,P0557,C9098,3,Card,West,2220,535.93
42022,19-09-2025,P0331,C6720,5,UPI,West,4410,1029.06
42023,11-05-2025,P0454,C6457,8,UPI,South,9920,1740.54
42024,21-03-2025,P0393,C6601,4,UPI,East,8816,1432.15
42025,02-08-2025,P0362,C3000,2,Net Banking,East,4656,481.92
42026,27-05-2025,P0180,C7638,7,Card,West,2968,3.3
42027,18-11-2025,P0461,C7225,5,Card,North,4810,1171.57
42028,14-09-2025,P0466,C8426,2,Net Banking,East,3086,305.91
42029,08-05-2025,P0176,C5074,4,UPI,North,9580,1953.09
42030,11-10-2025,P1096,C6609,9,Cash,North,11322,286.71
42031,10-06-2025,P0633,C1579,4,UPI,Central,7240,1735.71
42032,10-08-2025,P0382,C2787,10,UPI,West,13240,269.32
42033,10-06-2025,P1175,C1500,6,UPI,West,12864,727.18
42034,16-06-2025,P1066,C7972,6,upi,Central,8850,1466.05
42035,13-01-2025,P0109,C1189,10,Card,West,6050,730.82
42036,17-09-2025,P0984,C6623,8,Cash,North,14144,672.89
42037,25-10-2025,P0450,C7523,1,Card,North,1684,275.3
42038,07-09-2025,P0229,C5087,2,Cash,East,1836,230.49
42039,18-11-2025,P0260,C7480,3,upi,South,2709,342.91
42040,16-11-2025,P1106,C9502,3,UPI,Central,1026,215.32
42041,24-09-2025,P0347,C7621,2,upi,Central,554,114.49
42042,30-01-2025,P0777,C4026,10,upi,West,4410,214.56
42043,19-04-2025,P0140,C6352,3,Cash,West,6987,659.57
42044,20-06-2025,P0635,C5425,2,Cash,West,2824,0.17
42045,15-07-2025,P0277,C6114,5,Card,Central,8950,2068.15
42046,03-06-2025,P0366,C4913,2,upi,North,3902,-44.88
42047,12-02-2025,P0805,C4522,9,UPI,Central,17730,4048.26
42048,17-07-2025,P0503,C1200,3,UPI,East,2607,437.69
42049,28-03-2025,P0888,C8456,3,upi,North,2472,236.65
42050,05-09-2025,P0013,C8921,9,Card,South,7695,184.79
42051,24-05-2025,P0482,C9638,8,Net Banking,East,8352,472.46
42052,06-12-2025,P0145,C8256,5,Cash,East,2050,-55.78
42053,04-11-2025,P0761,C7594,7,upi,South,12327,1362.7
42054,20-08-2025,P0242,C3998,3,Cash,Central,2121,469.46
42055,06-05-2025,P0030,C8607,3,Cash,North,1035,108.1
42056,12-07-2025,P0995,C9411,10,UPI,Central,6720,1392.36
42057,24-05-2025,P0701,C7002,1,Cash,East,924,167.3
42058,17-04-2025,P1026,C1016,7,Cash,East,1701,224.71
42059,10-12-2025,P0658,C9961,2,Cash,North,454,41.97
42060,23-12-2025,P0376,C1750,1,Cash,North,437,89.17
42061,01-12-2025,P0557,C2404,4,Cash,North,2960,243.02
42062,25-09-2025,P1064,C4273,4,Net Banking,South,1252,207.32
42063,13-04-2025,P0655,C3533,7,upi,Central,5005,-172.35
42064,29-01-2025,P0743,C9261,9,Net Banking,West,4014,688.56
42065,15-12-2025,P0313,C1125,3,upi,East,4887,280.28
42066,18-11-2025,P0099,C4791,1,UPI,Central,1877,340.66
42067,11-01-2025,P0052,C4456,3,upi,Central,4305,-130.06
42068,16-10-2025,P0375,C5408,9,upi,East,20664,130.33
42069,18-12-2025,P0794,C5406,5,UPI,South,11130,-72.63
42070,07-08-2025,P0266,C4135,7,UPI,West,8029,-130.28
42071,31-07-2025,P1120,C6108,3,UPI,Central,2766,550.67
42072,18-02-2025,P0902,C6013,4,Net Banking,South,7256,-13.11
42073,01-07-2025,P0501,C4543,5,Net Banking,North,9085,1985.6
42074,01-02-2025,P0932,C2408,5,upi,North,7010,1315.34
42075,29-03-2025,P0527,C1238,9,Net Banking,North,15327,3545.53
42076,28-12-2025,P0334,C6393,9,Card,Central,1593,102.22
42077,08-04-2025,P0881,C9832,9,UPI,Central,18234,1606
42078,18-01-2025,P0699,C2896,7,UPI,Central,5579,487.63
42079,02-01-2025,P0673,C7453,2,Net Banking,West,3432,519.55
42080,03-01-2025,P0952,C4753,6,Net Banking,Central,10356,1295.24
42081,28-12-2025,P1088,C8336,10,Cash,West,19040,1607.86
42082,07-12-2025,P0906,C2340,5,UPI,East,3955,-51.61
42083,04-10-2025,P0934,C7719,9,Cash,East,14220,-350.8
42084,08-01-2025,P0177,C8752,5,Cash,West,5410,-123.55
42085,19-11-2025,P0815,C6459,4,Card,South,1772,259.27
42086,08-10-2025,P0038,C7145,1,Net Banking,North,1975,438.44
42087,22-09-2025,P1133,C4309,9,upi,East,9342,2308.57
42088,19-04-2025,P0673,C4471,6,UPI,South,10296,1398.35
